,Unnamed: 0,index,mechanism,action,drugA,drugB
15297,26370,15297,The metabolism,decrease,Dorzolamide,Nicardipine
15298,26518,15298,The serum concentration,increase,Doxorubicin,Doxazosin
15299,26519,15299,The metabolism,decrease,Dronedarone,Doxazosin
15300,26520,15300,the vasoconstricting activities,decrease,Droxidopa,Doxazosin
15301,26522,15301,the hypotensive activities,increase,Efonidipine,Doxazosin
15302,26526,15302,the vasoconstricting activities,decrease,Epinastine,Doxazosin
15303,26527,15303,the vasoconstricting activities,decrease,Epinephrine,Doxazosin
15304,26528,15304,The risk or severity of adverse effects,increase,Eplerenone,Doxazosin
15305,26533,15305,The metabolism,decrease,Esomeprazole,Doxazosin
15306,26535,15306,The risk or severity of hypotension,increase,Ethosuximide,Doxazosin
15307,26536,15307,The serum concentration,increase,Everolimus,Doxazosin
15308,26537,15308,the hypotensive activities,increase,Felodipine,Doxazosin
15309,26538,15309,The risk or severity of hypotension,increase,Flunarizine,Doxazosin
15310,26539,15310,The metabolism,decrease,Fluoxetine,Doxazosin
15311,26540,15311,The metabolism,decrease,Fluvoxamine,Doxazosin
15312,26542,15312,The metabolism,increase,Fosphenytoin,Doxazosin
15313,26543,15313,The risk or severity of adverse effects,increase,Furosemide,Doxazosin
15314,26544,15314,The risk or severity of hypotension,increase,Gabapentin,Doxazosin
15315,26545,15315,The metabolism,decrease,Gemfibrozil,Doxazosin
15316,26546,15316,the hypotensive activities,increase,Guanabenz,Doxazosin
15317,26548,15317,the vasoconstricting activities,decrease,Guanfacine,Doxazosin
15318,26549,15318,The metabolism,decrease,Haloperidol,Doxazosin
15319,26550,15319,The risk or severity of adverse effects,increase,Halothane,Doxazosin
15320,26552,15320,the hypotensive activities,increase,Hydralazine,Doxazosin
15321,26553,15321,The metabolism,decrease,Imipramine,Doxazosin
15322,26554,15322,the hypotensive activities,increase,Indapamide,Doxazosin
15323,26555,15323,the hypotensive activities,increase,Irbesartan,Doxazosin
15324,26556,15324,The risk or severity of adverse effects,increase,Isoflurane,Doxazosin
15325,26557,15325,The metabolism,decrease,Isoniazid,Doxazosin
15326,26561,15326,the hypotensive activities,increase,Isradipine,Doxazosin
15327,26562,15327,The metabolism,decrease,Ketoconazole,Doxazosin
15328,26564,15328,The risk or severity of hypotension,increase,Lamotrigine,Doxazosin
15329,26565,15329,the hypotensive activities,increase,Lercanidipine,Doxazosin
15330,26566,15330,The risk or severity of adverse effects,increase,Levobupivacaine,Doxazosin
15331,26567,15331,the orthostatic hypotensive activities,increase,Levodopa,Doxazosin
15332,26568,15332,The metabolism,decrease,Lobeglitazone,Doxazosin
15333,26569,15333,The risk or severity of hypotension,increase,Loperamide,Doxazosin
15334,26570,15334,The metabolism,decrease,Lorcaserin,Doxazosin
15335,26571,15335,the hypotensive activities,increase,Losartan,Doxazosin
15336,26573,15336,the hypotensive activities,increase,Macitentan,Doxazosin
15337,26574,15337,The metabolism,decrease,Methadone,Doxazosin
15338,26576,15338,The metabolism,decrease,Methotrimeprazine,Doxazosin
15339,26577,15339,The risk or severity of hypotension,increase,Methsuximide,Doxazosin
15340,26578,15340,the vasoconstricting activities,decrease,Methyldopa,Doxazosin
15341,26579,15341,the antihypertensive activities,decrease,Methylphenidate,Doxazosin
15342,26581,15342,the orthostatic hypotensive activities,increase,Metoprolol,Doxazosin
15343,26582,15343,the vasoconstricting activities,decrease,Midodrine,Doxazosin
15344,26583,15344,The metabolism,decrease,Midostaurin,Doxazosin
15345,26584,15345,the hypotensive activities,increase,Minaprine,Doxazosin
15346,26585,15346,The metabolism,decrease,Mirabegron,Doxazosin
15347,26586,15347,The metabolism,decrease,Moclobemide,Doxazosin
15348,26587,15348,The metabolism,decrease,Modafinil,Doxazosin
15349,26589,15349,The risk or severity of adverse effects,increase,Morphine,Doxazosin
15350,26590,15350,The risk or severity of adverse effects,increase,Nabilone,Doxazosin
15351,26592,15351,the orthostatic hypotensive activities,increase,Nebivolol,Doxazosin
15352,26593,15352,The metabolism,decrease,Nicardipine,Doxazosin
15353,26594,15353,The serum concentration,increase,Doxorubicin,Doxepin
15354,26597,15354,the central nervous system depressant ( CNS depressant ) activities,increase,Dronabinol,Doxepin
15355,26598,15355,the QTc - prolonging activities,increase,Dronedarone,Doxepin
15356,26599,15356,the antihypertensive activities,decrease,Droxidopa,Doxepin
15357,26601,15357,The risk or severity of adverse effects,increase,Eletriptan,Doxepin
15358,26604,15358,The risk or severity of adverse effects,increase,Enflurane,Doxepin
15359,26605,15359,The risk or severity of adverse effects,increase,Entacapone,Doxepin
15360,26606,15360,The serum concentration,decrease,Enzalutamide,Doxepin
15361,26607,15361,the antihypertensive activities,decrease,Epinephrine,Doxepin
15362,26611,15362,The metabolism,decrease,Erythromycin,Doxepin
15363,26614,15363,The metabolism,decrease,Esomeprazole,Doxepin
15364,26615,15364,The risk or severity of adverse effects,increase,Estazolam,Doxepin
15365,26616,15365,The risk or severity of adverse effects,increase,Eszopiclone,Doxepin
15366,26617,15366,the central nervous system depressant ( CNS depressant ) activities,increase,Ethanol,Doxepin
15367,26618,15367,The risk or severity of adverse effects,increase,Ethosuximide,Doxepin
15368,26620,15368,The risk or severity of adverse effects,increase,Ethylmorphine,Doxepin
15369,26622,15369,the antihypertensive activities,decrease,Etomidate,Doxepin
15370,26623,15370,The serum concentration,increase,Everolimus,Doxepin
15371,26624,15371,The risk or severity of adverse effects,increase,Ezogabine,Doxepin
15372,26625,15372,The risk or severity of adverse effects,increase,Felbamate,Doxepin
15373,26626,15373,The risk or severity of adverse effects,increase,Fentanyl,Doxepin
15374,26629,15374,the QTc - prolonging activities,increase,Doxepin,Flecainide
15375,26631,15375,The metabolism,decrease,Doxepin,Floxuridine
15376,26632,15376,The risk or severity of adverse effects,increase,Doxepin,Flunarizine
15377,26633,15377,The risk or severity of adverse effects,increase,Doxepin,Flunitrazepam
15378,26634,15378,The metabolism,decrease,Doxepin,Fluorouracil
15379,26635,15379,The risk or severity of adverse effects,increase,Doxepin,Fluoxetine
15380,26637,15380,The risk or severity of adverse effects,increase,Doxepin,Fluphenazine
15381,26638,15381,The risk or severity of adverse effects,increase,Doxepin,Flurazepam
15382,26640,15382,The metabolism,decrease,Doxepin,Fluvastatin
15383,26641,15383,The risk or severity of adverse effects,increase,Doxepin,Fluvoxamine
15384,26643,15384,The metabolism,increase,Doxepin,Fosphenytoin
15385,26645,15385,The risk or severity of adverse effects,increase,Doxepin,Frovatriptan
15386,26646,15386,The risk or severity of adverse effects,increase,Doxepin,Gabapentin
15387,26647,15387,The serum concentration,decrease,Doxepin,Gefitinib
15388,26648,15388,The metabolism,decrease,Doxepin,Gemfibrozil
15389,26650,15389,the QTc - prolonging activities,increase,Doxepin,Granisetron
15390,26651,15390,the antihypertensive activities,decrease,Doxepin,Guanabenz
15391,26652,15391,the antihypertensive activities,decrease,Doxepin,Guanfacine
15392,26653,15392,The metabolism,decrease,Doxepin,Haloperidol
15393,26654,15393,The risk or severity of adverse effects,increase,Doxepin,Halothane
15394,26656,15394,the central nervous system depressant ( CNS depressant ) activities,increase,Doxepin,Hydrocodone
15395,26657,15395,The risk or severity of adverse effects,increase,Doxepin,Hydromorphone
15396,26658,15396,the central nervous system depressant ( CNS depressant ) activities,increase,Doxepin,Hydroxyzine
15397,26661,15397,The risk or severity of adverse effects,increase,Doxepin,Imipramine
15398,26663,15398,The metabolism,decrease,Doxepin,Irbesartan
15399,26665,15399,The risk or severity of adverse effects,increase,Doxepin,Isoflurane
15400,26666,15400,The serum concentration,increase,Doxepin,Isoflurophate
15401,26667,15401,The metabolism,decrease,Doxepin,Isoniazid
15402,26669,15402,The metabolism,decrease,Doxepin,Isradipine
15403,26670,15403,The serum concentration,decrease,Doxepin,Itraconazole
15404,26671,15404,The serum concentration,increase,Doxepin,Ivacaftor
15405,26672,15405,The risk or severity of adverse effects,increase,Doxepin,Ketamine
15406,26675,15406,The serum concentration,decrease,Doxepin,Ketoconazole
15407,26677,15407,The risk or severity of adverse effects,increase,Doxepin,Lamotrigine
15408,26678,15408,The metabolism,decrease,Doxepin,Leflunomide
15409,26679,15409,the QTc - prolonging activities,increase,Doxepin,Lenvatinib
15410,26680,15410,The risk or severity of adverse effects,increase,Doxepin,Levobupivacaine
15411,26681,15411,The risk or severity of adverse effects,increase,Doxepin,Levocetirizine
15412,26682,15412,The risk or severity of adverse effects,increase,Doxepin,Levodopa
15413,26683,15413,the QTc - prolonging activities,increase,Doxepin,Levofloxacin
15414,26687,15414,the arrhythmogenic activities,increase,Doxepin,Levothyroxine
15415,26688,15415,The metabolism,decrease,Doxepin,Lidocaine
15416,26689,15416,The serum concentration,increase,Doxepin,Linagliptin
15417,26691,15417,The metabolism,decrease,Doxepin,Lobeglitazone
15418,26692,15418,The risk or severity of adverse effects,increase,Doxepin,Loratadine
15419,26693,15419,The risk or severity of adverse effects,increase,Doxepin,Lorazepam
15420,26694,15420,The risk or severity of adverse effects,increase,Doxepin,Lorcaserin
15421,26696,15421,The metabolism,decrease,Doxepin,Losartan
15422,26697,15422,The metabolism,decrease,Doxepin,Lovastatin
15423,26700,15423,The risk or severity of adverse effects,increase,Doxepin,Maprotiline
15424,26701,15424,The risk or severity of adverse effects,increase,Doxepin,Meclizine
15425,26702,15425,The risk or severity of adverse effects,increase,Doxepin,Melatonin
15426,26705,15426,The risk or severity of adverse effects,increase,Doxepin,Mesoridazine
15427,26706,15427,The risk or severity of adverse effects,increase,Doxepin,Methadone
15428,26708,15428,the central nervous system depressant ( CNS depressant ) activities,increase,Doxepin,Methotrimeprazine
15429,26709,15429,The risk or severity of adverse effects,increase,Doxepin,Methoxyflurane
15430,26710,15430,The risk or severity of adverse effects,increase,Doxepin,Methsuximide
15431,26711,15431,The risk or severity of adverse effects,increase,Doxepin,Methylphenidate
15432,26713,15432,The risk or severity of adverse effects,increase,Doxepin,Metoclopramide
15433,26714,15433,The serum concentration,increase,Doxepin,Metoprolol
15434,26715,15434,The metabolism,decrease,Doxepin,Mexiletine
15435,26716,15435,The risk or severity of adverse effects,increase,Doxepin,Midazolam
15436,26717,15436,the vasopressor activities,increase,Doxepin,Midodrine
15437,26718,15437,The metabolism,decrease,Doxepin,Midostaurin
15438,26719,15438,The serum concentration,increase,Doxepin,Mifepristone
15439,26720,15439,the serotonergic activities,increase,Doxepin,Minaprine
15440,26721,15440,The metabolism,decrease,Doxepin,Mirabegron
15441,26723,15441,The serum concentration,decrease,Doxepin,Mitotane
15442,26724,15442,the serotonergic activities,increase,Doxepin,Moclobemide
15443,26725,15443,The metabolism,decrease,Doxepin,Modafinil
15444,26726,15444,The risk or severity of adverse effects,increase,Doxepin,Morphine
15445,26727,15445,the central nervous system depressant ( CNS depressant ) activities,increase,Doxepin,Nabilone
15446,26729,15446,The risk or severity of adverse effects,increase,Doxepin,Naratriptan
15447,26730,15447,The metabolism,decrease,Doxepin,Nefazodone
15448,26731,15448,The serum concentration,increase,Doxepin,Netupitant
15449,26732,15449,The metabolism,decrease,Doxepin,Nicardipine
15450,26735,15450,The serum concentration,increase,Doxorubicin,Dronabinol
15451,26736,15451,The serum concentration,increase,Doxorubicin,Eltrombopag
15452,26738,15452,The metabolism,decrease,Doxorubicin,Epinastine
15453,26739,15453,The serum concentration,increase,Doxorubicin,Estramustine
15454,26741,15454,The metabolism,decrease,Doxorubicin,Ethylmorphine
15455,26742,15455,the excretion rate which could result in a higher serum level,decrease,Doxorubicin,Etodolac
15456,26743,15456,The serum concentration,increase,Doxorubicin,Etoposide
15457,26744,15457,the excretion rate which could result in a higher serum level,decrease,Doxorubicin,Etoricoxib
15458,26745,15458,The serum concentration,increase,Doxorubicin,Everolimus
15459,26746,15459,The serum concentration,increase,Doxorubicin,Felodipine
15460,26747,15460,The serum concentration,increase,Doxorubicin,Fentanyl
15461,26751,15461,The metabolism,decrease,Flunarizine,Doxorubicin
15462,26752,15462,The metabolism,decrease,Flunitrazepam,Doxorubicin
15463,26754,15463,The serum concentration,increase,Fluphenazine,Doxorubicin
15464,26755,15464,The serum concentration,increase,Flurazepam,Doxorubicin
15465,26756,15465,the excretion rate which could result in a higher serum level,decrease,Flurbiprofen,Doxorubicin
15466,26757,15466,The serum concentration,increase,Fluvastatin,Doxorubicin
15467,26758,15467,The serum concentration,increase,Furosemide,Doxorubicin
15468,26759,15468,The serum concentration,increase,Gefitinib,Doxorubicin
15469,26760,15469,The serum concentration,increase,Glyburide,Doxorubicin
15470,26762,15470,The metabolism,decrease,Halothane,Doxorubicin
15471,26763,15471,The serum concentration,increase,Hydrocortisone,Doxorubicin
15472,26764,15472,The serum concentration,increase,Ibrutinib,Doxorubicin
15473,26765,15473,the excretion rate which could result in a higher serum level,decrease,Ibuprofen,Doxorubicin
15474,26766,15474,The metabolism,decrease,Ifosfamide,Doxorubicin
15475,26767,15475,The metabolism,decrease,Irinotecan,Doxorubicin
15476,26769,15476,The metabolism,decrease,Isoflurane,Doxorubicin
15477,26770,15477,The serum concentration,increase,Ivacaftor,Doxorubicin
15478,26771,15478,The serum concentration,increase,Ivermectin,Doxorubicin
15479,26773,15479,the excretion rate which could result in a higher serum level,decrease,Ketoprofen,Doxorubicin
15480,26774,15480,The serum concentration,increase,Lansoprazole,Doxorubicin
15481,26775,15481,The serum concentration,increase,Lapatinib,Doxorubicin
15482,26776,15482,The risk or severity of adverse effects,increase,Leflunomide,Doxorubicin
15483,26777,15483,The serum concentration,increase,Levofloxacin,Doxorubicin
15484,26778,15484,The serum concentration,decrease,Levothyroxine,Doxorubicin
15485,26779,15485,The serum concentration,decrease,Linagliptin,Doxorubicin
15486,26781,15486,The risk or severity of adverse effects,increase,Lisuride,Doxorubicin
15487,26783,15487,The serum concentration,increase,Loratadine,Doxorubicin
15488,26784,15488,the excretion rate which could result in a higher serum level,decrease,Lornoxicam,Doxorubicin
15489,26786,15489,The serum concentration,increase,Losartan,Doxorubicin
15490,26787,15490,The serum concentration,increase,Lovastatin,Doxorubicin
15491,26790,15491,the excretion rate which could result in a higher serum level,decrease,Lumiracoxib,Doxorubicin
