,Unnamed: 0,index,mechanism,action,drugA,drugB
34357,34521,34521,The metabolism,decrease,Imipramine,Methyprylon
34358,34522,34522,The risk or severity of adverse effects,increase,Imipramine,Metoclopramide
34359,34523,34523,The serum concentration,increase,Imipramine,Metoprolol
34360,34524,34524,The metabolism,decrease,Imipramine,Mexiletine
34361,34525,34525,The metabolism,decrease,Imipramine,Mianserin
34362,34526,34526,The risk or severity of adverse effects,increase,Imipramine,Midazolam
34363,34528,34528,The metabolism,decrease,Imipramine,Midostaurin
34364,34529,34529,The serum concentration,increase,Imipramine,Mifepristone
34365,34530,34530,the serotonergic activities,increase,Imipramine,Minaprine
34366,34531,34531,The metabolism,decrease,Imipramine,Mirabegron
34367,34532,34532,the central nervous system depressant ( CNS depressant ) activities,increase,Imipramine,Mirtazapine
34368,34533,34533,The serum concentration,decrease,Imipramine,Mitotane
34369,34534,34534,the serotonergic activities,increase,Imipramine,Moclobemide
34370,34535,34535,The metabolism,decrease,Imipramine,Modafinil
34371,34536,34536,The risk or severity of adverse effects,increase,Imipramine,Morphine
34372,34537,34537,the central nervous system depressant ( CNS depressant ) activities,increase,Imipramine,Nabilone
34373,34538,34538,The serum concentration,increase,Imipramine,Naloxegol
34374,34539,34539,The risk or severity of adverse effects,increase,Imipramine,Naratriptan
34375,34540,34540,The metabolism,decrease,Imipramine,Nateglinide
34376,34541,34541,The serum concentration,increase,Imipramine,Nebivolol
34377,34542,34542,The metabolism,decrease,Imipramine,Nefazodone
34378,34543,34543,The serum concentration,increase,Imipramine,Netupitant
34379,34544,34544,The metabolism,decrease,Imipramine,Nicardipine
34380,34545,34545,The serum concentration,increase,Imiquimod,Isavuconazole
34381,34546,34546,The metabolism,decrease,Imiquimod,Isradipine
34382,34547,34547,The metabolism,decrease,Imiquimod,Itraconazole
34383,34548,34548,The serum concentration,increase,Imiquimod,Ivacaftor
34384,34549,34549,The metabolism,decrease,Imiquimod,Ketoconazole
34385,34550,34550,The risk or severity of adverse effects,increase,Imiquimod,Leflunomide
34386,34551,34551,The metabolism,decrease,Imiquimod,Lidocaine
34387,34552,34552,The metabolism,decrease,Imiquimod,Lobeglitazone
34388,34553,34553,The serum concentration,increase,Imiquimod,Lorpiprazole
34389,34554,34554,The metabolism,decrease,Imiquimod,Lovastatin
34390,34555,34555,The metabolism,increase,Imiquimod,Lumacaftor
34391,34556,34556,The metabolism,decrease,Imiquimod,Mexiletine
34392,34557,34557,The metabolism,decrease,Imiquimod,Midostaurin
34393,34558,34558,The serum concentration,increase,Imiquimod,Mifepristone
34394,34559,34559,The serum concentration,decrease,Imiquimod,Mitotane
34395,34560,34560,The metabolism,decrease,Imiquimod,Nefazodone
34396,34561,34561,The serum concentration,increase,Imiquimod,Netupitant
34397,34562,34562,the hypokalemic activities,increase,Indacaterol,Indapamide
34398,34563,34563,The serum concentration,increase,Indacaterol,Isavuconazole
34399,34564,34564,The metabolism,decrease,Indacaterol,Isradipine
34400,34565,34565,The metabolism,decrease,Indacaterol,Itraconazole
34401,34566,34566,The serum concentration,increase,Indacaterol,Ivacaftor
34402,34567,34567,The metabolism,decrease,Indacaterol,Ketoconazole
34403,34568,34568,the QTc - prolonging activities,increase,Indacaterol,Lenvatinib
34404,34569,34569,the QTc - prolonging activities,increase,Indacaterol,Levofloxacin
34405,34570,34570,The serum concentration,increase,Indacaterol,Lorpiprazole
34406,34571,34571,The metabolism,decrease,Indacaterol,Lovastatin
34407,34572,34572,The serum concentration,decrease,Indacaterol,Lumacaftor
34408,34573,34573,the QTc - prolonging activities,increase,Indacaterol,Methadone
34409,34574,34574,the hypokalemic activities,increase,Indacaterol,Methylprednisolone
34410,34575,34575,the bronchodilatory activities,decrease,Indacaterol,Metoprolol
34411,34576,34576,The serum concentration,increase,Indacaterol,Mifepristone
34412,34577,34577,The risk or severity of adverse effects,increase,Indacaterol,Minaprine
34413,34578,34578,The risk or severity of adverse effects,increase,Indacaterol,Mirtazapine
34414,34579,34579,The serum concentration,decrease,Indacaterol,Mitotane
34415,34580,34580,The risk or severity of adverse effects,increase,Indacaterol,Moclobemide
34416,34581,34581,the hypokalemic activities,increase,Indacaterol,Mometasone
34417,34582,34582,the bronchodilatory activities,decrease,Indacaterol,Nebivolol
34418,34583,34583,The metabolism,decrease,Indacaterol,Nefazodone
34419,34584,34584,The serum concentration,increase,Indacaterol,Netupitant
34420,34585,34585,The therapeutic efficacy,decrease,Indapamide,Indomethacin
34421,34586,34586,The serum concentration,increase,Indapamide,Ipratropiumbromide
34422,34587,34587,the hypotensive activities,increase,Indapamide,Irbesartan
34423,34588,34588,The serum concentration,increase,Indapamide,Isavuconazole
34424,34589,34589,The risk or severity of adverse effects,increase,Indapamide,Isoflurane
34425,34590,34590,the hypokalemic activities,increase,Indapamide,Isoprenaline
34426,34591,34591,The risk or severity of adverse effects,increase,Indapamide,Isosorbidedinitrate
34427,34592,34592,The risk or severity of adverse effects,increase,Indapamide,Isosorbidemononitrate
34428,34593,34593,The metabolism,decrease,Indapamide,Isradipine
34429,34594,34594,The metabolism,decrease,Indapamide,Itraconazole
34430,34595,34595,The serum concentration,increase,Indapamide,Ivacaftor
34431,34596,34596,The risk or severity of adverse effects,increase,Indapamide,Ketobemidone
34432,34597,34597,The metabolism,decrease,Indapamide,Ketoconazole
34433,34598,34598,The therapeutic efficacy,decrease,Indapamide,Ketoprofen
34434,34599,34599,the hypotensive activities,increase,Indapamide,Labetalol
34435,34600,34600,The therapeutic efficacy,decrease,Indapamide,Leflunomide
34436,34601,34601,the QTc - prolonging activities,increase,Indapamide,Lenvatinib
34437,34602,34602,the hypotensive activities,increase,Indapamide,Lercanidipine
34438,34603,34603,The risk or severity of adverse effects,increase,Indapamide,Levobupivacaine
34439,34604,34604,the orthostatic hypotensive activities,increase,Indapamide,Levodopa
34440,34605,34605,the QTc - prolonging activities,increase,Indapamide,Levofloxacin
34441,34606,34606,The risk or severity of adverse effects,increase,Indapamide,Levomethadylacetate
34442,34608,34608,the hypokalemic activities,increase,Indapamide,Levosalbutamol
34443,34609,34609,The therapeutic efficacy,decrease,Indapamide,Linagliptin
34444,34610,34610,The therapeutic efficacy,decrease,Indapamide,Lornoxicam
34445,34611,34611,The serum concentration,increase,Indapamide,Lorpiprazole
34446,34612,34612,the hypotensive activities,increase,Indapamide,Losartan
34447,34613,34613,The metabolism,decrease,Indapamide,Lovastatin
34448,34614,34614,The therapeutic efficacy,decrease,Indapamide,Loxoprofen
34449,34615,34615,The metabolism,increase,Indapamide,Lumacaftor
34450,34616,34616,The therapeutic efficacy,decrease,Indapamide,Lumiracoxib
34451,34617,34617,the hypotensive activities,increase,Indapamide,Macitentan
34452,34618,34618,The therapeutic efficacy,decrease,Indapamide,Masoprocol
34453,34619,34619,The therapeutic efficacy,decrease,Indapamide,Mefenamicacid
34454,34620,34620,The therapeutic efficacy,decrease,Indapamide,Meloxicam
34455,34621,34621,The therapeutic efficacy,decrease,Indapamide,Metamizole
34456,34622,34622,The risk or severity of adverse effects,increase,Indapamide,Methadone
34457,34623,34623,The risk or severity of adverse effects,increase,Indapamide,Methazolamide
34458,34624,34624,the hypotensive activities,increase,Indapamide,Methyldopa
34459,34625,34625,the antihypertensive activities,decrease,Indapamide,Methylphenidate
34460,34626,34626,the orthostatic hypotensive activities,increase,Indapamide,Methylphenobarbital
34461,34627,34627,the hypokalemic activities,increase,Indapamide,Methylprednisolone
34462,34628,34628,the hypotensive activities,increase,Indapamide,Metoprolol
34463,34629,34629,The serum concentration,increase,Indapamide,Mifepristone
34464,34630,34630,The therapeutic efficacy,decrease,Indapamide,Miglitol
34465,34631,34631,the hypotensive activities,increase,Indapamide,Minaprine
34466,34632,34632,The therapeutic efficacy,decrease,Indapamide,Mitiglinide
34467,34633,34633,The serum concentration,decrease,Indapamide,Mitotane
34468,34634,34634,the hypotensive activities,increase,Indapamide,Moclobemide
34469,34635,34635,the hypotensive activities,increase,Indapamide,Molsidomine
34470,34636,34636,the hypokalemic activities,increase,Indapamide,Mometasone
34471,34637,34637,The risk or severity of adverse effects,increase,Indapamide,Morphine
34472,34638,34638,The therapeutic efficacy,decrease,Indapamide,Mycophenolatemofetil
34473,34639,34639,The therapeutic efficacy,decrease,Indapamide,Mycophenolicacid
34474,34640,34640,The risk or severity of adverse effects,increase,Indapamide,Nabilone
34475,34641,34641,The therapeutic efficacy,decrease,Indapamide,Nabumetone
34476,34642,34642,The therapeutic efficacy,decrease,Indapamide,Naproxen
34477,34643,34643,The therapeutic efficacy,decrease,Indapamide,Nateglinide
34478,34644,34644,the hypotensive activities,increase,Indapamide,Nebivolol
34479,34645,34645,The metabolism,decrease,Indapamide,Nefazodone
34480,34646,34646,The serum concentration,increase,Indapamide,Netupitant
34481,34647,34647,the hypotensive activities,increase,Indapamide,Nicardipine
34482,34648,34648,The metabolism,decrease,Indomethacin,Irbesartan
34483,34649,34649,The serum concentration,increase,Indomethacin,Isavuconazole
34484,34650,34650,The metabolism,decrease,Indomethacin,Isoniazid
34485,34651,34651,The metabolism,decrease,Indomethacin,Ketoconazole
34486,34652,34652,The risk or severity of adverse effects,increase,Indomethacin,Ketoprofen
34487,34653,34653,the antihypertensive activities,decrease,Indomethacin,Labetalol
34488,34654,34654,The metabolism,decrease,Indomethacin,Leflunomide
34489,34655,34655,the neuroexcitatory activities,increase,Indomethacin,Levofloxacin
34490,34656,34656,The metabolism,decrease,Indomethacin,Lobeglitazone
34491,34657,34657,The risk or severity of adverse effects,increase,Indomethacin,Lornoxicam
34492,34658,34658,The metabolism,decrease,Indomethacin,Losartan
34493,34659,34659,The metabolism,decrease,Indomethacin,Lovastatin
34494,34660,34660,The risk or severity of adverse effects,increase,Indomethacin,Loxoprofen
34495,34661,34661,The therapeutic efficacy,decrease,Indomethacin,Lubiprostone
34496,34662,34662,The serum concentration,decrease,Indomethacin,Lumacaftor
34497,34663,34663,The risk or severity of adverse effects,increase,Indomethacin,Lumiracoxib
34498,34664,34664,The risk or severity of adverse effects,increase,Indomethacin,Masoprocol
34499,34665,34665,The risk or severity of adverse effects,increase,Indomethacin,Mefenamicacid
34500,34666,34666,The risk or severity of adverse effects,increase,Indomethacin,Meloxicam
34501,34667,34667,The risk or severity of adverse effects,increase,Indomethacin,Metamizole
34502,34668,34668,The serum concentration,increase,Indomethacin,Methotrexate
34503,34669,34669,The risk or severity of adverse effects,increase,Indomethacin,Methylprednisolone
34504,34670,34670,the antihypertensive activities,decrease,Indomethacin,Metoprolol
34505,34671,34671,The metabolism,decrease,Indomethacin,Midostaurin
34506,34672,34672,The serum concentration,increase,Indomethacin,Mifepristone
34507,34673,34673,The metabolism,decrease,Indomethacin,Moclobemide
34508,34674,34674,The metabolism,decrease,Indomethacin,Modafinil
34509,34675,34675,The risk or severity of adverse effects,increase,Indomethacin,Mometasone
34510,34676,34676,The risk or severity of adverse effects,increase,Indomethacin,Morniflumate
34511,34677,34677,The risk or severity of adverse effects,increase,Indomethacin,Mycophenolatemofetil
34512,34678,34678,The risk or severity of adverse effects,increase,Indomethacin,Mycophenolicacid
34513,34679,34679,The risk or severity of adverse effects,increase,Indomethacin,Nabumetone
34514,34680,34680,The serum concentration,increase,Indomethacin,Naloxegol
34515,34681,34681,The risk or severity of adverse effects,increase,Indomethacin,Naproxen
34516,34682,34682,the antihypertensive activities,decrease,Indomethacin,Nebivolol
34517,34683,34683,The metabolism,decrease,Indomethacin,Nicardipine
34518,34684,34684,The serum concentration,increase,Ipratropiumbromide,Isavuconazole
34519,34685,34685,The therapeutic efficacy,decrease,Ipratropiumbromide,Isoflurophate
34520,34686,34686,The metabolism,decrease,Ipratropiumbromide,Isoniazid
34521,34687,34687,The metabolism,decrease,Ipratropiumbromide,Isradipine
34522,34688,34688,The metabolism,decrease,Ipratropiumbromide,Itraconazole
34523,34689,34689,The serum concentration,increase,Ipratropiumbromide,Ivacaftor
34524,34690,34690,The risk or severity of adverse effects,increase,Ipratropiumbromide,Ketobemidone
34525,34691,34691,The metabolism,decrease,Ipratropiumbromide,Ketoconazole
34526,34692,34692,The risk or severity of adverse effects,increase,Ipratropiumbromide,Levomethadylacetate
34527,34693,34693,The metabolism,decrease,Ipratropiumbromide,Lorcaserin
34528,34694,34694,The serum concentration,increase,Ipratropiumbromide,Lorpiprazole
34529,34695,34695,The metabolism,decrease,Ipratropiumbromide,Lovastatin
34530,34696,34696,The metabolism,increase,Ipratropiumbromide,Lumacaftor
34531,34697,34697,The therapeutic efficacy,decrease,Ipratropiumbromide,Malathion
34532,34698,34698,The therapeutic efficacy,decrease,Ipratropiumbromide,Mefloquine
34533,34699,34699,The therapeutic efficacy,decrease,Ipratropiumbromide,Memantine
34534,34700,34700,The metabolism,decrease,Ipratropiumbromide,Methadone
34535,34701,34701,The metabolism,decrease,Ipratropiumbromide,Methotrimeprazine
34536,34702,34702,The therapeutic efficacy,decrease,Ipratropiumbromide,Metoclopramide
34537,34703,34703,The metabolism,decrease,Ipratropiumbromide,Metoprolol
34538,34704,34704,the anticholinergic activities,increase,Ipratropiumbromide,Mianserin
34539,34705,34705,The metabolism,decrease,Ipratropiumbromide,Midostaurin
34540,34706,34706,The serum concentration,increase,Ipratropiumbromide,Mifepristone
34541,34707,34707,The therapeutic efficacy,decrease,Ipratropiumbromide,Minaprine
34542,34708,34708,The risk or severity of adverse effects,increase,Ipratropiumbromide,Mirabegron
34543,34709,34709,The serum concentration,decrease,Ipratropiumbromide,Mitotane
34544,34710,34710,The risk or severity of adverse effects,increase,Ipratropiumbromide,Morphine
34545,34711,34711,the tachycardic activities,increase,Ipratropiumbromide,Nabilone
34546,34712,34712,The metabolism,decrease,Ipratropiumbromide,Nefazodone
34547,34713,34713,The therapeutic efficacy,decrease,Ipratropiumbromide,Neostigmine
34548,34714,34714,The serum concentration,increase,Ipratropiumbromide,Netupitant
34549,34715,34715,The metabolism,decrease,Ipratropiumbromide,Nicardipine
